CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,City
713782608,Existing Customer,46,F,Graduate,Single,$40K - $60K,Blue,36,2652,2386,0.9,Los Angeles
720236433,Existing Customer,41,M,College,Married,$80K - $120K,Blue,22,5037,1670,0.332,Los Angeles
785106933,Existing Customer,51,F,Unknown,Single,Unknown,Blue,45,6519,2178,0.334,Los Angeles
716673258,Existing Customer,60,F,Unknown,Single,Less than $40K,Blue,36,2347,1488,0.634,Los Angeles
708341958,Existing Customer,31,F,College,Divorced,Less than $40K,Blue,21,2061,1904,0.924,Los Angeles
797150733,Attrited Customer,44,M,Unknown,Single,$40K - $60K,Blue,38,1643,0,0,Los Angeles
718279983,Existing Customer,49,F,College,Married,Unknown,Blue,36,5039,2489,0.494,Los Angeles
718548558,Existing Customer,53,F,Unknown,Single,Less than $40K,Blue,42,2915,2041,0.7,Los Angeles
780360558,Existing Customer,33,F,Graduate,Married,Less than $40K,Blue,20,1507,0,0,Los Angeles
715012833,Existing Customer,46,F,High School,Married,Less than $40K,Blue,36,3073,2517,0.819,Los Angeles
772388508,Existing Customer,43,F,Graduate,Married,Unknown,Blue,32,8314,1349,0.162,Los Angeles
788199858,Existing Customer,42,F,High School,Unknown,Unknown,Blue,34,2798,1049,0.375,Los Angeles
769578108,Existing Customer,40,M,Unknown,Single,$60K - $80K,Blue,26,20929,1652,0.079,Los Angeles
719843958,Existing Customer,46,M,Graduate,Married,$120K +,Blue,34,1754,894,0.51,Los Angeles
767197983,Existing Customer,52,F,High School,Single,Less than $40K,Blue,45,4209,0,0,Los Angeles
711874833,Existing Customer,45,M,College,Divorced,$40K - $60K,Blue,37,2449,0,0,Los Angeles
714930333,Attrited Customer,39,M,College,Married,$80K - $120K,Blue,30,4618,0,0,Los Angeles
720989133,Existing Customer,41,F,College,Married,Less than $40K,Blue,36,1654,1093,0.661,Los Angeles
720893958,Existing Customer,49,F,Uneducated,Single,Less than $40K,Blue,36,1544,999,0.647,Los Angeles
769709058,Existing Customer,60,M,Uneducated,Single,$60K - $80K,Blue,54,3618,972,0.269,Los Angeles
711005583,Existing Customer,37,M,High School,Single,$80K - $120K,Blue,24,3437,1064,0.31,Los Angeles
826548708,Existing Customer,50,M,Graduate,Single,$80K - $120K,Blue,46,5965,622,0.104,Los Angeles
711093408,Existing Customer,46,F,Doctorate,Married,Less than $40K,Blue,33,2644,1517,0.574,Los Angeles
712831908,Existing Customer,59,F,College,Married,$40K - $60K,Blue,49,3481,603,0.173,Los Angeles
780222408,Existing Customer,49,F,Graduate,Unknown,Less than $40K,Blue,36,3272,2085,0.637,Los Angeles
714181008,Existing Customer,35,F,Graduate,Married,Less than $40K,Blue,36,3019,1462,0.484,Los Angeles
772346358,Existing Customer,52,F,Uneducated,Single,Less than $40K,Blue,41,1801,0,0,Los Angeles
717489033,Attrited Customer,27,F,High School,Single,Less than $40K,Blue,18,1438.3,0,0,Los Angeles
710969433,Existing Customer,41,F,Uneducated,Married,Less than $40K,Blue,31,2909,1201,0.413,Los Angeles
715807383,Existing Customer,45,F,Post-Graduate,Single,$40K - $60K,Blue,36,4688,0,0,Los Angeles
711807333,Existing Customer,37,F,College,Single,Less than $40K,Blue,26,1438.3,0,0,Los Angeles
816086508,Existing Customer,47,F,Unknown,Married,Less than $40K,Blue,42,1438.3,0,0,Los Angeles
714424533,Attrited Customer,41,F,Graduate,Married,Less than $40K,Blue,36,1655,0,0,Los Angeles
779536233,Existing Customer,47,F,Graduate,Divorced,$40K - $60K,Blue,30,1438.3,601,0.418,Los Angeles
710794983,Existing Customer,41,F,High School,Single,Unknown,Blue,32,4745,1157,0.244,Los Angeles
779890833,Existing Customer,51,F,High School,Divorced,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
779837808,Existing Customer,53,F,High School,Married,$40K - $60K,Blue,37,5182,2500,0.482,Los Angeles
713748708,Attrited Customer,46,F,Graduate,Single,Less than $40K,Blue,37,1438.3,0,0,Los Angeles
709123908,Existing Customer,43,F,Graduate,Married,$40K - $60K,Blue,36,4287,0,0,Los Angeles
816476658,Attrited Customer,54,F,Unknown,Married,Unknown,Blue,49,1812,1798,0.992,Los Angeles
743800833,Existing Customer,53,F,College,Married,$40K - $60K,Blue,46,2304,1144,0.497,Los Angeles
806415183,Existing Customer,51,F,Doctorate,Married,Unknown,Blue,46,13623,1432,0.105,Los Angeles
794054058,Existing Customer,50,F,Graduate,Single,Less than $40K,Blue,44,2765,0,0,Los Angeles
771907158,Existing Customer,54,M,Unknown,Married,$120K +,Blue,42,3731,1903,0.51,Los Angeles
815789883,Existing Customer,46,F,College,Single,Less than $40K,Blue,41,2485,861,0.346,Los Angeles
712177908,Existing Customer,50,F,College,Single,Less than $40K,Blue,36,2446,1763,0.721,Los Angeles
711234783,Attrited Customer,44,F,Unknown,Married,Less than $40K,Blue,28,2020,0,0,Los Angeles
793379058,Existing Customer,48,F,Graduate,Single,Less than $40K,Blue,42,2214,1025,0.463,Los Angeles
720480183,Existing Customer,45,F,Unknown,Divorced,Less than $40K,Blue,34,1811,787,0.435,Los Angeles
712974558,Existing Customer,56,F,College,Single,Less than $40K,Blue,43,5254,0,0,Los Angeles
717409533,Attrited Customer,36,F,Post-Graduate,Single,Less than $40K,Blue,26,1821,1486,0.816,Los Angeles
712200033,Existing Customer,44,F,High School,Single,Less than $40K,Blue,36,3024,0,0,Los Angeles
713563383,Existing Customer,50,F,Unknown,Single,Less than $40K,Blue,36,1930,952,0.493,Los Angeles
802795608,Existing Customer,54,F,High School,Single,Less than $40K,Blue,48,1517,556,0.367,Los Angeles
787452333,Attrited Customer,39,F,High School,Married,Less than $40K,Blue,25,2024,0,0,Los Angeles
709520058,Attrited Customer,53,M,Uneducated,Married,$120K +,Blue,38,19138,0,0,Los Angeles
819690933,Existing Customer,56,M,Graduate,Single,$80K - $120K,Blue,51,16835,897,0.053,Los Angeles
820694133,Attrited Customer,60,F,High School,Married,Unknown,Blue,55,5549,0,0,Los Angeles
711800658,Attrited Customer,42,F,High School,Single,Less than $40K,Blue,36,2145,0,0,Los Angeles
717722958,Existing Customer,43,M,Uneducated,Married,$80K - $120K,Blue,36,4654,1349,0.29,Los Angeles
712279683,Attrited Customer,44,M,Graduate,Married,$60K - $80K,Blue,36,9114,0,0,Los Angeles
716606733,Existing Customer,33,F,Graduate,Single,$40K - $60K,Blue,18,3043,2054,0.675,Los Angeles
716060358,Existing Customer,53,F,Graduate,Married,$40K - $60K,Blue,45,4621,913,0.198,Los Angeles
709158333,Existing Customer,44,M,Graduate,Single,$60K - $80K,Blue,28,2758,461,0.167,Los Angeles
721113333,Existing Customer,54,F,Graduate,Married,Less than $40K,Blue,36,1740,0,0,Los Angeles
712620858,Existing Customer,34,F,Doctorate,Married,Unknown,Blue,36,7744,1804,0.233,Los Angeles
712855683,Existing Customer,50,F,Post-Graduate,Married,Less than $40K,Blue,36,3350,1335,0.399,Los Angeles
715463133,Existing Customer,40,M,High School,Single,$120K +,Blue,31,34516,1427,0.041,Los Angeles
716551533,Existing Customer,47,F,High School,Single,Unknown,Blue,36,2874,2201,0.766,Los Angeles
771220758,Existing Customer,40,F,Doctorate,Single,Unknown,Blue,27,2896,2100,0.725,Los Angeles
709920258,Existing Customer,41,F,Graduate,Divorced,$40K - $60K,Blue,28,9294,1764,0.19,Los Angeles
708959583,Existing Customer,47,M,High School,Married,$60K - $80K,Blue,39,9389,727,0.077,Los Angeles
712510833,Existing Customer,44,M,College,Married,$40K - $60K,Blue,30,9317,847,0.091,Los Angeles
710840433,Existing Customer,34,M,College,Unknown,$40K - $60K,Blue,20,7452,1656,0.222,Los Angeles
712853358,Attrited Customer,39,F,High School,Unknown,Less than $40K,Blue,36,1817,0,0,Los Angeles
788502858,Existing Customer,58,M,High School,Single,$80K - $120K,Blue,51,10021,1952,0.195,Los Angeles
721139808,Existing Customer,42,F,Graduate,Single,Less than $40K,Blue,36,2344,1081,0.461,Los Angeles
711375558,Existing Customer,48,F,Uneducated,Single,$40K - $60K,Blue,34,3072,1734,0.564,Los Angeles
713798958,Existing Customer,38,F,Unknown,Single,Less than $40K,Blue,36,1946,1430,0.735,Los Angeles
709362033,Attrited Customer,52,F,Graduate,Married,Less than $40K,Blue,42,1471,0,0,Los Angeles
719860308,Attrited Customer,42,F,Graduate,Married,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
714443058,Attrited Customer,43,F,College,Married,Less than $40K,Blue,28,1484,0,0,Los Angeles
716315508,Attrited Customer,37,F,Post-Graduate,Married,$40K - $60K,Blue,36,3233,2517,0.779,Los Angeles
717651333,Existing Customer,55,F,Graduate,Single,Less than $40K,Blue,43,1745,1168,0.669,Los Angeles
798489258,Existing Customer,59,F,Uneducated,Divorced,Unknown,Blue,53,3709,1197,0.323,Los Angeles
710742408,Existing Customer,53,F,College,Married,Less than $40K,Blue,43,2160,2057,0.952,Los Angeles
812089383,Existing Customer,41,M,Unknown,Single,$80K - $120K,Blue,36,1438.3,892,0.62,Los Angeles
711968358,Existing Customer,55,F,Graduate,Single,Less than $40K,Blue,44,2638,1423,0.539,Los Angeles
794227308,Existing Customer,56,M,College,Married,$80K - $120K,Blue,50,10214,1433,0.14,Los Angeles
719845908,Existing Customer,52,F,Uneducated,Single,Less than $40K,Blue,36,3240,0,0,Los Angeles
716851908,Existing Customer,58,F,Unknown,Married,$40K - $60K,Blue,47,2038,1099,0.539,Los Angeles
720599658,Existing Customer,49,M,Unknown,Married,$40K - $60K,Blue,36,1438.3,0,0,Los Angeles
720401658,Attrited Customer,53,F,Graduate,Single,Less than $40K,Blue,34,1438.3,1030,0.716,Los Angeles
827442858,Existing Customer,56,M,High School,Divorced,$80K - $120K,Blue,52,8111,2051,0.253,Los Angeles
779034708,Existing Customer,60,F,Doctorate,Married,Unknown,Blue,41,10730,970,0.09,Los Angeles
718806783,Attrited Customer,46,F,Uneducated,Married,Unknown,Blue,36,2872,357,0.124,Los Angeles
714484008,Attrited Customer,49,F,Uneducated,Married,Less than $40K,Blue,31,1567,0,0,Los Angeles
719176308,Attrited Customer,43,M,College,Divorced,$80K - $120K,Blue,32,7278,0,0,Los Angeles
769662033,Existing Customer,45,F,College,Unknown,Less than $40K,Blue,29,1438.3,0,0,Los Angeles
721020858,Existing Customer,34,F,College,Single,Unknown,Blue,20,3190,1959,0.614,Los Angeles
714630858,Attrited Customer,36,F,Uneducated,Unknown,Less than $40K,Blue,36,1470,458,0.312,Los Angeles
710838108,Existing Customer,45,M,Graduate,Married,$80K - $120K,Blue,36,3081,2517,0.817,Los Angeles
712662783,Attrited Customer,43,F,College,Married,Unknown,Blue,36,3793,2517,0.664,Los Angeles
713160258,Existing Customer,54,F,Graduate,Married,Less than $40K,Blue,44,3034,2033,0.67,Los Angeles
778163508,Existing Customer,37,F,High School,Married,Unknown,Blue,27,5245,1044,0.199,Los Angeles
713785608,Existing Customer,49,F,Doctorate,Single,Less than $40K,Blue,40,2960,0,0,Los Angeles
779905008,Attrited Customer,54,F,Graduate,Unknown,$40K - $60K,Blue,38,1779,0,0,Los Angeles
789491058,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,34,1620,0,0,Los Angeles
793736958,Existing Customer,49,M,High School,Single,$120K +,Blue,43,21680,1587,0.073,Los Angeles
720961383,Attrited Customer,47,F,Uneducated,Single,Unknown,Blue,36,2952,0,0,Los Angeles
714202008,Attrited Customer,53,F,High School,Married,Less than $40K,Blue,36,3918,2517,0.642,Los Angeles
721479108,Existing Customer,52,M,Uneducated,Single,$120K +,Blue,41,12764,0,0,Los Angeles
715549158,Existing Customer,29,F,Graduate,Married,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
710308983,Existing Customer,50,F,Graduate,Unknown,Less than $40K,Blue,39,3287,2517,0.766,Los Angeles
710981583,Existing Customer,44,F,Unknown,Single,$40K - $60K,Blue,36,3891,1015,0.261,Los Angeles
712704933,Attrited Customer,49,F,High School,Unknown,$40K - $60K,Blue,43,4048,0,0,Los Angeles
716165508,Existing Customer,51,M,Uneducated,Married,$60K - $80K,Blue,40,3559,0,0,Los Angeles
710630583,Existing Customer,47,M,High School,Single,$60K - $80K,Blue,39,2843,1752,0.616,Los Angeles
709571958,Existing Customer,58,F,Graduate,Single,Less than $40K,Blue,47,2127,0,0,Los Angeles
790115358,Existing Customer,39,F,Unknown,Single,Less than $40K,Blue,32,4325,2418,0.559,Los Angeles
715904433,Attrited Customer,42,F,College,Married,$40K - $60K,Blue,34,1695,0,0,Los Angeles
709078908,Existing Customer,48,F,High School,Single,Less than $40K,Blue,32,2648,1539,0.581,Los Angeles
717541308,Existing Customer,61,F,Graduate,Single,Less than $40K,Blue,45,2602,1441,0.554,Los Angeles
779916408,Existing Customer,39,F,Graduate,Single,Unknown,Blue,23,1811,0,0,Los Angeles
714979383,Existing Customer,56,M,Graduate,Single,$60K - $80K,Blue,46,1891,1134,0.6,Los Angeles
711691608,Attrited Customer,46,F,Graduate,Single,Less than $40K,Blue,36,2881,2450,0.85,Los Angeles
788930358,Existing Customer,42,F,College,Single,$40K - $60K,Blue,28,2827,1896,0.671,Los Angeles
716351208,Existing Customer,48,F,Uneducated,Married,Less than $40K,Blue,38,4095,2517,0.615,Los Angeles
708266883,Attrited Customer,34,F,Graduate,Single,Less than $40K,Blue,36,1666,0,0,Los Angeles
718858683,Existing Customer,42,F,Graduate,Married,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
771617883,Existing Customer,54,F,High School,Single,$40K - $60K,Blue,42,2205,1313,0.595,Los Angeles
718001508,Existing Customer,41,F,Graduate,Married,Less than $40K,Blue,29,2890,2150,0.744,Los Angeles
708995283,Existing Customer,50,F,Graduate,Unknown,Unknown,Blue,36,10417,2290,0.22,Los Angeles
721173183,Existing Customer,57,F,Uneducated,Married,Unknown,Blue,43,2363,1876,0.794,Los Angeles
711102858,Attrited Customer,48,F,Doctorate,Single,Unknown,Blue,36,3137,860,0.274,Los Angeles
711722808,Attrited Customer,51,F,Graduate,Single,Less than $40K,Blue,44,1483,0,0,Los Angeles
787466808,Existing Customer,35,F,Unknown,Married,Less than $40K,Blue,22,3009,2517,0.836,Los Angeles
716116383,Existing Customer,45,F,Unknown,Married,Less than $40K,Blue,36,5087,2517,0.495,Los Angeles
713257083,Existing Customer,46,F,Unknown,Married,$40K - $60K,Blue,36,1925,1202,0.624,Los Angeles
772661808,Existing Customer,56,M,Graduate,Married,$120K +,Blue,46,7234,2055,0.284,Los Angeles
713382558,Existing Customer,57,F,College,Single,Less than $40K,Blue,42,2063,953,0.462,Los Angeles
717596883,Existing Customer,58,F,Graduate,Single,$40K - $60K,Blue,39,5530,1233,0.223,Los Angeles
712993008,Existing Customer,58,F,Unknown,Single,Less than $40K,Blue,48,3819,1882,0.493,Los Angeles
824763783,Existing Customer,59,F,College,Single,Less than $40K,Blue,55,2645,1127,0.426,Los Angeles
771730758,Existing Customer,51,F,High School,Single,Unknown,Blue,39,5448,0,0,Los Angeles
780265458,Existing Customer,56,F,Uneducated,Single,Less than $40K,Blue,42,3495,1427,0.408,Los Angeles
714256758,Existing Customer,50,M,Unknown,Single,$60K - $80K,Blue,36,8074,0,0,Los Angeles
710292333,Attrited Customer,44,F,High School,Married,Unknown,Blue,36,7772,0,0,Los Angeles
712171158,Existing Customer,42,F,High School,Married,Less than $40K,Blue,30,3124,0,0,Los Angeles
787339158,Attrited Customer,56,M,Graduate,Married,$80K - $120K,Blue,50,8688,0,0,Los Angeles
788782008,Existing Customer,49,F,Unknown,Married,Less than $40K,Gold,30,15987,0,0,Los Angeles
714848958,Attrited Customer,47,F,Graduate,Single,Less than $40K,Gold,37,15109,897,0.059,Los Angeles
714987633,Existing Customer,42,M,Graduate,Married,$60K - $80K,Blue,36,4953,2039,0.412,Los Angeles
717684858,Existing Customer,50,M,Uneducated,Single,$120K +,Blue,38,22304,1333,0.06,Los Angeles
767376483,Existing Customer,27,F,College,Married,Less than $40K,Blue,20,1893,0,0,Los Angeles
709901058,Existing Customer,38,M,High School,Single,$40K - $60K,Blue,30,2232,1163,0.521,Los Angeles
823149483,Existing Customer,52,F,Post-Graduate,Single,$40K - $60K,Blue,48,1766,0,0,Los Angeles
780073158,Existing Customer,59,M,High School,Single,Less than $40K,Blue,44,3790,1149,0.303,Los Angeles
779998083,Existing Customer,33,M,High School,Married,$40K - $60K,Blue,23,6392,1429,0.224,Los Angeles
713144208,Attrited Customer,51,F,High School,Married,Unknown,Blue,42,9989,568,0.057,Los Angeles
771594783,Attrited Customer,56,F,College,Married,Unknown,Blue,44,1438.3,0,0,Los Angeles
816613158,Existing Customer,48,F,Doctorate,Married,Less than $40K,Blue,43,2559,1514,0.592,Los Angeles
770774133,Existing Customer,53,M,Graduate,Single,$80K - $120K,Silver,39,34516,1198,0.035,Los Angeles
712300683,Existing Customer,41,F,Graduate,Single,Less than $40K,Blue,32,1438.3,0,0,Los Angeles
714536208,Existing Customer,50,F,Uneducated,Married,Less than $40K,Blue,36,2473,1675,0.677,Los Angeles
784880958,Existing Customer,34,F,Graduate,Single,$40K - $60K,Blue,28,4022,1680,0.418,Los Angeles
713784558,Existing Customer,59,F,Graduate,Single,$40K - $60K,Blue,36,3510,941,0.268,Los Angeles
719305608,Attrited Customer,57,F,High School,Single,Less than $40K,Blue,36,2347,1900,0.81,Los Angeles
720190083,Attrited Customer,56,F,Unknown,Single,Less than $40K,Blue,39,1632,0,0,Los Angeles
708323208,Attrited Customer,49,F,Uneducated,Married,Less than $40K,Blue,36,1522,0,0,Los Angeles
781183233,Existing Customer,44,F,High School,Single,Less than $40K,Blue,25,2085,1528,0.733,Los Angeles
718825908,Existing Customer,60,F,Doctorate,Single,Unknown,Blue,47,3803,1448,0.381,Los Angeles
716963283,Attrited Customer,47,F,Graduate,Unknown,Less than $40K,Blue,38,3165,2517,0.795,Los Angeles
714924483,Existing Customer,60,F,Unknown,Single,Less than $40K,Blue,46,4628,2327,0.503,Los Angeles
779922183,Existing Customer,52,F,High School,Married,Less than $40K,Blue,36,2253,1981,0.879,Los Angeles
719449533,Attrited Customer,49,F,Uneducated,Single,$40K - $60K,Blue,38,2655,2283,0.86,Los Angeles
712559058,Existing Customer,54,M,High School,Single,$80K - $120K,Blue,45,20882,1525,0.073,Los Angeles
717853233,Existing Customer,41,M,College,Married,$80K - $120K,Blue,31,3306,706,0.214,Los Angeles
790069233,Existing Customer,45,F,High School,Divorced,Less than $40K,Blue,37,2052,0,0,Los Angeles
794576058,Existing Customer,42,M,Graduate,Married,$80K - $120K,Blue,26,8480,1339,0.158,Los Angeles
779877858,Existing Customer,53,F,College,Unknown,Less than $40K,Blue,37,2081,1342,0.645,Los Angeles
772334133,Existing Customer,53,F,Graduate,Married,Unknown,Blue,42,4637,0,0,Los Angeles
714139308,Existing Customer,53,M,Uneducated,Married,$60K - $80K,Blue,42,1438.3,0,0,Los Angeles
806634783,Existing Customer,38,F,College,Married,Less than $40K,Blue,33,3420,1405,0.411,Los Angeles
720101658,Existing Customer,26,F,Graduate,Single,Less than $40K,Blue,19,3416,1109,0.325,Los Angeles
719925483,Existing Customer,46,M,Graduate,Married,$80K - $120K,Blue,36,2171,1043,0.48,Los Angeles
719572833,Existing Customer,57,F,Graduate,Unknown,$40K - $60K,Blue,46,2791,1550,0.555,Los Angeles
720729108,Existing Customer,32,F,Unknown,Single,Less than $40K,Blue,17,4445,1080,0.243,Los Angeles
819214233,Existing Customer,43,F,Graduate,Married,Less than $40K,Blue,38,1530,0,0,Los Angeles
718896108,Existing Customer,48,F,High School,Unknown,Less than $40K,Blue,36,1438.3,0,0,Los Angeles
713723433,Existing Customer,52,F,High School,Single,Less than $40K,Blue,44,5721,0,0,Los Angeles
708514383,Existing Customer,38,F,College,Married,Unknown,Blue,29,3809,1172,0.308,Los Angeles
716961033,Existing Customer,48,F,High School,Single,Less than $40K,Blue,40,3520,2149,0.611,Los Angeles
778819083,Attrited Customer,41,F,Doctorate,Married,$40K - $60K,Blue,33,1604,0,0,Los Angeles
714773508,Attrited Customer,54,F,Graduate,Married,$40K - $60K,Blue,46,1632,351,0.215,Los Angeles
814181433,Existing Customer,46,M,College,Married,$40K - $60K,Blue,41,3914,1683,0.43,Los Angeles
711984633,Existing Customer,36,F,Graduate,Married,Less than $40K,Blue,27,2328,1953,0.839,Los Angeles
710662158,Existing Customer,41,M,Unknown,Married,$120K +,Blue,34,34516,2517,0.073,Los Angeles
711356733,Existing Customer,45,F,Unknown,Single,Less than $40K,Blue,36,3883,847,0.218,Los Angeles
711456108,Attrited Customer,46,F,Unknown,Married,$40K - $60K,Blue,39,1438.3,819,0.569,Los Angeles
780727833,Existing Customer,51,F,High School,Single,Less than $40K,Blue,41,3229,2517,0.779,Los Angeles
771471708,Existing Customer,44,F,Graduate,Unknown,Less than $40K,Blue,32,3080,1776,0.577,Los Angeles
714320358,Existing Customer,38,F,College,Single,Less than $40K,Blue,33,2569,1288,0.501,Los Angeles
720700008,Existing Customer,50,F,High School,Single,Less than $40K,Blue,36,4517,2238,0.495,Los Angeles
713027058,Attrited Customer,46,F,Doctorate,Single,Less than $40K,Blue,36,2292,0,0,Los Angeles
778228458,Existing Customer,52,F,Uneducated,Single,Less than $40K,Blue,42,2510,1928,0.768,Los Angeles
781137783,Attrited Customer,40,M,High School,Unknown,Less than $40K,Blue,33,2420,191,0.079,Los Angeles
719821908,Attrited Customer,38,F,High School,Single,Less than $40K,Blue,16,2703,0,0,Los Angeles
720537633,Existing Customer,44,F,Doctorate,Married,Less than $40K,Blue,36,3047,2139,0.702,Los Angeles
712378983,Attrited Customer,54,M,Unknown,Single,$80K - $120K,Blue,47,7570,965,0.127,Los Angeles
763681908,Existing Customer,34,F,Unknown,Married,Less than $40K,Blue,27,5795,924,0.159,Los Angeles
721164483,Existing Customer,46,F,College,Married,$40K - $60K,Blue,34,1441,642,0.446,Los Angeles
715447008,Existing Customer,50,F,Graduate,Married,Less than $40K,Blue,36,2999,1817,0.606,Los Angeles
769676358,Existing Customer,38,M,High School,Single,$60K - $80K,Blue,32,1438.3,1309,0.91,Los Angeles
710487033,Existing Customer,44,F,High School,Married,$40K - $60K,Blue,28,1438.3,0,0,Los Angeles
714197133,Attrited Customer,51,F,College,Married,$40K - $60K,Blue,36,4762,0,0,Los Angeles
718488783,Existing Customer,40,M,College,Unknown,$40K - $60K,Blue,30,4802,1701,0.354,Los Angeles
715663458,Existing Customer,51,F,Unknown,Married,Less than $40K,Blue,39,2268,651,0.287,Los Angeles
717865008,Existing Customer,51,F,Unknown,Married,$40K - $60K,Blue,36,1438.3,468,0.325,Los Angeles
771400608,Existing Customer,56,F,Graduate,Married,Unknown,Blue,44,8204,1375,0.168,Los Angeles
708148158,Existing Customer,39,F,Unknown,Married,Unknown,Blue,21,1827,0,0,Los Angeles
720589008,Existing Customer,47,F,Doctorate,Unknown,Unknown,Blue,38,4072,1594,0.391,Los Angeles
784795083,Existing Customer,31,F,High School,Divorced,Less than $40K,Blue,25,1984,0,0,Los Angeles
809844108,Existing Customer,48,M,Doctorate,Single,$60K - $80K,Blue,43,8086,0,0,Los Angeles
711521958,Existing Customer,51,F,Unknown,Single,Less than $40K,Blue,36,1588,1506,0.948,Los Angeles
711833508,Existing Customer,47,M,High School,Single,$40K - $60K,Blue,27,1536,0,0,Los Angeles
713146683,Existing Customer,35,F,High School,Unknown,Unknown,Blue,36,4460,0,0,Los Angeles
716968683,Existing Customer,46,F,High School,Single,Unknown,Blue,38,11287,1513,0.134,Los Angeles
716279508,Attrited Customer,48,M,College,Married,$80K - $120K,Blue,41,3430,2517,0.734,Los Angeles
771336783,Existing Customer,51,F,High School,Single,Less than $40K,Blue,38,1759,1345,0.765,Los Angeles
717502083,Attrited Customer,41,M,Doctorate,Single,$120K +,Blue,28,6314,0,0,Los Angeles
714843483,Existing Customer,57,F,Uneducated,Single,Unknown,Blue,48,7176,1493,0.208,Los Angeles
709745508,Attrited Customer,58,F,Unknown,Divorced,$40K - $60K,Blue,47,2295,0,0,Los Angeles
711382458,Attrited Customer,43,M,Graduate,Married,$60K - $80K,Blue,38,1438.3,0,0,Los Angeles
712190358,Existing Customer,48,F,Uneducated,Married,Less than $40K,Blue,29,1843,1802,0.978,Los Angeles
788805858,Existing Customer,49,M,College,Divorced,$40K - $60K,Blue,31,2181,1218,0.558,Los Angeles
709102458,Attrited Customer,47,M,High School,Single,$80K - $120K,Blue,36,4754,0,0,Los Angeles
712533708,Existing Customer,43,M,High School,Single,$80K - $120K,Blue,36,11247,0,0,Los Angeles
720326733,Existing Customer,55,M,Graduate,Single,$120K +,Blue,47,16258,865,0.053,Los Angeles
713605908,Existing Customer,49,M,Graduate,Married,$120K +,Blue,37,34516,1316,0.038,Los Angeles
711598533,Existing Customer,43,M,High School,Married,$60K - $80K,Blue,36,4255,1729,0.406,Los Angeles
795855258,Existing Customer,48,F,College,Single,Less than $40K,Blue,42,1438.3,0,0,Los Angeles
826783233,Existing Customer,57,F,High School,Single,Less than $40K,Blue,53,3029,2214,0.731,Los Angeles
789228108,Existing Customer,56,F,Graduate,Single,Unknown,Blue,45,9091,1306,0.144,Los Angeles
785230083,Existing Customer,50,M,Uneducated,Single,$60K - $80K,Blue,44,3318,2349,0.708,Los Angeles
807946833,Attrited Customer,44,F,Graduate,Single,Less than $40K,Blue,39,1791,0,0,Los Angeles
711011508,Existing Customer,43,F,Graduate,Single,Less than $40K,Blue,35,1620,771,0.476,Los Angeles
718632933,Existing Customer,58,F,College,Single,Less than $40K,Blue,46,1552,0,0,Los Angeles
717284133,Existing Customer,53,F,High School,Married,Less than $40K,Blue,41,3472,2517,0.725,Los Angeles
711701058,Existing Customer,48,F,Graduate,Married,Less than $40K,Silver,36,10973,1466,0.134,Los Angeles
712228458,Existing Customer,50,M,Unknown,Unknown,$120K +,Blue,32,25645,1083,0.042,Los Angeles
717146208,Attrited Customer,59,F,Graduate,Single,Less than $40K,Blue,51,4257,2517,0.591,Los Angeles
719028783,Existing Customer,42,F,Graduate,Married,Less than $40K,Blue,29,3422,0,0,Los Angeles
713274183,Existing Customer,45,F,Graduate,Single,Less than $40K,Blue,35,4977,1411,0.284,Los Angeles
789218433,Existing Customer,33,F,Unknown,Married,$40K - $60K,Blue,22,1438.3,0,0,Los Angeles
790139583,Existing Customer,39,F,Graduate,Divorced,Less than $40K,Blue,32,1438.3,801,0.557,Los Angeles
720218658,Existing Customer,40,F,Unknown,Married,Unknown,Blue,26,3369,756,0.224,Los Angeles
747074058,Existing Customer,47,F,Unknown,Single,Unknown,Blue,40,7114,1637,0.23,Los Angeles
719170683,Existing Customer,38,M,Unknown,Single,$80K - $120K,Blue,29,10972,0,0,Los Angeles
708753633,Existing Customer,45,F,Doctorate,Married,$40K - $60K,Blue,32,1438.3,0,0,Los Angeles
710780883,Existing Customer,48,F,Uneducated,Single,$40K - $60K,Blue,38,2446,1461,0.597,Los Angeles
785237958,Attrited Customer,45,M,College,Married,$60K - $80K,Blue,39,3439,0,0,Los Angeles
711333933,Existing Customer,56,F,Post-Graduate,Single,$40K - $60K,Blue,36,3005,1660,0.552,Los Angeles
710797833,Existing Customer,50,F,Graduate,Married,Less than $40K,Blue,30,2033,841,0.414,Los Angeles
720154533,Existing Customer,53,F,Graduate,Unknown,Less than $40K,Blue,39,2415,1643,0.68,Los Angeles
719123958,Attrited Customer,40,M,Unknown,Divorced,$60K - $80K,Blue,27,5051,0,0,Los Angeles
780942633,Existing Customer,49,M,High School,Married,Unknown,Blue,32,3519,1336,0.38,Los Angeles
720034983,Existing Customer,26,M,Unknown,Unknown,Less than $40K,Silver,13,10254,0,0,Los Angeles
